season,week,defense,offense,position_group,pass_attempts_allowed,completions_allowed,passing_yards_allowed,passing_tds_allowed,interceptions_forced,rush_attempts_allowed,rushing_yards_allowed,rushing_tds_allowed,targets_allowed,receptions_allowed,receiving_yards_allowed,receiving_tds_allowed
2025,15,PHI,LV,WR,0,0,0,0,0,0,0,0,10,4,27,0
2025,15,PIT,MIA,ALL,28,22,253,2,0,16,63,0,26,22,253,2
2025,15,PIT,MIA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,PIT,MIA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,PIT,MIA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,PIT,MIA,QB,28,22,253,2,0,1,1,0,0,0,0,0
2025,15,PIT,MIA,RB,0,0,0,0,0,15,62,0,8,8,80,0
2025,15,PIT,MIA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,PIT,MIA,TE,0,0,0,0,0,0,0,0,12,11,137,2
2025,15,PIT,MIA,WR,0,0,0,0,0,0,0,0,6,3,36,0
2025,15,SEA,IND,ALL,27,18,120,1,0,30,102,0,26,18,120,1
2025,15,SEA,IND,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SEA,IND,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SEA,IND,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SEA,IND,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SEA,IND,QB,27,18,120,1,0,1,0,0,0,0,0,0
2025,15,SEA,IND,RB,0,0,0,0,0,29,102,0,9,8,46,0
2025,15,SEA,IND,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SEA,IND,TE,0,0,0,0,0,0,0,0,6,3,19,0
2025,15,SEA,IND,WR,0,0,0,0,0,0,0,0,11,7,55,1
2025,15,SF,TEN,ALL,29,18,170,2,0,20,136,1,27,18,170,2
2025,15,SF,TEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SF,TEN,DL,0,0,0,0,0,0,0,0,1,1,1,1
2025,15,SF,TEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SF,TEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SF,TEN,QB,29,18,170,2,0,1,2,0,0,0,0,0
2025,15,SF,TEN,RB,0,0,0,0,0,18,141,1,4,3,10,0
2025,15,SF,TEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,SF,TEN,TE,0,0,0,0,0,0,0,0,10,8,82,1
2025,15,SF,TEN,WR,0,0,0,0,0,1,-7,0,12,6,77,0
2025,15,TB,ATL,ALL,44,30,373,3,0,21,111,1,41,30,373,3
2025,15,TB,ATL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TB,ATL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TB,ATL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TB,ATL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TB,ATL,QB,44,30,373,3,0,0,0,0,0,0,0,0
2025,15,TB,ATL,RB,0,0,0,0,0,21,111,1,11,8,82,0
2025,15,TB,ATL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TB,ATL,TE,0,0,0,0,0,0,0,0,14,13,178,3
2025,15,TB,ATL,WR,0,0,0,0,0,0,0,0,16,9,113,0
2025,15,TEN,SF,ALL,30,23,295,3,0,38,138,1,28,23,295,3
2025,15,TEN,SF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TEN,SF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TEN,SF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TEN,SF,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TEN,SF,QB,30,23,295,3,0,7,44,0,0,0,0,0
2025,15,TEN,SF,RB,0,0,0,0,0,31,94,1,2,2,21,0
2025,15,TEN,SF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,TEN,SF,TE,0,0,0,0,0,0,0,0,9,8,88,1
2025,15,TEN,SF,WR,0,0,0,0,0,0,0,0,17,13,186,2
2025,15,WAS,NYG,ALL,37,20,246,2,0,29,146,1,36,20,246,2
2025,15,WAS,NYG,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,WAS,NYG,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,WAS,NYG,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,WAS,NYG,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,WAS,NYG,QB,37,20,246,2,0,9,63,0,0,0,0,0
2025,15,WAS,NYG,RB,0,0,0,0,0,20,83,1,5,4,28,1
2025,15,WAS,NYG,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,15,WAS,NYG,TE,0,0,0,0,0,0,0,0,8,6,107,0
2025,15,WAS,NYG,WR,0,0,0,0,0,0,0,0,23,10,111,1
2025,16,ARI,ATL,ALL,35,21,197,2,0,37,152,1,34,21,197,2
2025,16,ARI,ATL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ARI,ATL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ARI,ATL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ARI,ATL,OL,0,0,0,0,0,0,0,0,1,0,0,0
2025,16,ARI,ATL,QB,35,21,197,2,0,5,-3,1,0,0,0,0
2025,16,ARI,ATL,RB,0,0,0,0,0,32,155,0,12,8,86,1
2025,16,ARI,ATL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ARI,ATL,TE,0,0,0,0,0,0,0,0,10,8,60,1
2025,16,ARI,ATL,WR,0,0,0,0,0,0,0,0,11,5,51,0
2025,16,ATL,ARI,ALL,31,16,203,1,0,23,132,0,29,16,203,1
2025,16,ATL,ARI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ATL,ARI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ATL,ARI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ATL,ARI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ATL,ARI,QB,31,16,203,1,0,1,5,0,0,0,0,0
2025,16,ATL,ARI,RB,0,0,0,0,0,22,127,0,3,0,0,0
2025,16,ATL,ARI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,ATL,ARI,TE,0,0,0,0,0,0,0,0,17,11,118,0
2025,16,ATL,ARI,WR,0,0,0,0,0,0,0,0,9,5,85,1
2025,16,BAL,NE,ALL,44,31,380,2,0,23,79,1,42,31,380,2
2025,16,BAL,NE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BAL,NE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BAL,NE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BAL,NE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BAL,NE,QB,44,31,380,2,0,10,25,0,0,0,0,0
2025,16,BAL,NE,RB,0,0,0,0,0,13,54,1,4,3,36,0
2025,16,BAL,NE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BAL,NE,TE,0,0,0,0,0,0,0,0,11,8,69,1
2025,16,BAL,NE,WR,0,0,0,0,0,0,0,0,27,20,275,1
2025,16,BUF,CLE,ALL,30,20,157,1,0,31,160,1,27,20,157,1
2025,16,BUF,CLE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BUF,CLE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BUF,CLE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BUF,CLE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,BUF,CLE,QB,29,20,157,1,0,4,49,0,0,0,0,0
2025,16,BUF,CLE,RB,0,0,0,0,0,22,81,0,11,10,71,0
2025,16,BUF,CLE,SPEC,1,0,0,0,0,0,0,0,0,0,0,0
2025,16,BUF,CLE,TE,0,0,0,0,0,1,1,1,7,4,34,1
2025,16,BUF,CLE,WR,0,0,0,0,0,4,29,0,9,6,52,0
2025,16,CAR,TB,ALL,26,18,145,1,0,33,169,1,25,18,145,1
2025,16,CAR,TB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CAR,TB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CAR,TB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CAR,TB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CAR,TB,QB,26,18,145,1,0,4,49,0,0,0,0,0
2025,16,CAR,TB,RB,0,0,0,0,0,28,119,1,2,2,15,0
2025,16,CAR,TB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CAR,TB,TE,0,0,0,0,0,0,0,0,2,2,15,0
2025,16,CAR,TB,WR,0,0,0,0,0,1,1,0,21,14,115,1
2025,16,CHI,GB,ALL,24,17,198,1,0,44,192,0,24,17,198,1
2025,16,CHI,GB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CHI,GB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CHI,GB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CHI,GB,QB,24,17,198,1,0,12,51,0,0,0,0,0
2025,16,CHI,GB,RB,0,0,0,0,0,27,122,0,2,2,12,0
2025,16,CHI,GB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CHI,GB,TE,0,0,0,0,0,0,0,0,4,3,38,0
2025,16,CHI,GB,WR,0,0,0,0,0,5,19,0,18,12,148,1
2025,16,CIN,MIA,ALL,30,20,260,0,0,28,129,3,29,20,260,0
2025,16,CIN,MIA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CIN,MIA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CIN,MIA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CIN,MIA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CIN,MIA,QB,30,20,260,0,0,2,5,0,0,0,0,0
2025,16,CIN,MIA,RB,0,0,0,0,0,25,115,2,6,5,36,0
2025,16,CIN,MIA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CIN,MIA,TE,0,0,0,0,0,0,0,0,8,6,86,0
2025,16,CIN,MIA,WR,0,0,0,0,0,1,9,1,15,9,138,0
2025,16,CLE,BUF,ALL,19,12,130,0,0,29,164,3,18,12,130,0
2025,16,CLE,BUF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CLE,BUF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CLE,BUF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CLE,BUF,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CLE,BUF,QB,19,12,130,0,0,7,17,0,0,0,0,0
2025,16,CLE,BUF,RB,0,0,0,0,0,22,147,3,4,3,37,0
2025,16,CLE,BUF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,CLE,BUF,TE,0,0,0,0,0,0,0,0,5,3,36,0
2025,16,CLE,BUF,WR,0,0,0,0,0,0,0,0,9,6,57,0
2025,16,DAL,LAC,ALL,29,23,300,2,0,33,152,2,28,23,300,2
2025,16,DAL,LAC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DAL,LAC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DAL,LAC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DAL,LAC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DAL,LAC,QB,29,23,300,2,0,8,42,1,0,0,0,0
2025,16,DAL,LAC,RB,0,0,0,0,0,25,110,1,2,1,10,0
2025,16,DAL,LAC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DAL,LAC,TE,0,0,0,0,0,0,0,0,4,4,35,0
2025,16,DAL,LAC,WR,0,0,0,0,0,0,0,0,22,18,255,2
2025,16,DEN,JAX,ALL,36,23,279,3,0,27,81,1,35,23,279,3
2025,16,DEN,JAX,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DEN,JAX,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DEN,JAX,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DEN,JAX,QB,36,23,279,3,0,6,20,1,0,0,0,0
2025,16,DEN,JAX,RB,0,0,0,0,0,20,60,0,5,4,16,1
2025,16,DEN,JAX,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DEN,JAX,TE,0,0,0,0,0,0,0,0,8,6,44,1
2025,16,DEN,JAX,WR,0,0,0,0,0,1,1,0,22,13,219,1
2025,16,DET,PIT,ALL,41,27,266,1,0,27,230,2,38,27,266,1
2025,16,DET,PIT,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DET,PIT,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DET,PIT,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DET,PIT,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DET,PIT,QB,41,27,266,1,0,2,9,0,0,0,0,0
2025,16,DET,PIT,RB,0,0,0,0,0,23,193,2,9,7,86,1
2025,16,DET,PIT,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,DET,PIT,TE,0,0,0,0,0,2,28,0,9,7,56,0
2025,16,DET,PIT,WR,0,0,0,0,0,0,0,0,20,13,124,0
2025,16,GB,CHI,ALL,34,19,250,2,0,26,150,0,29,19,250,2
2025,16,GB,CHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,GB,CHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,GB,CHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,GB,CHI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,GB,CHI,QB,34,19,250,2,0,3,30,0,0,0,0,0
2025,16,GB,CHI,RB,0,0,0,0,0,22,108,0,6,5,55,0
2025,16,GB,CHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,GB,CHI,TE,0,0,0,0,0,0,0,0,8,5,44,0
2025,16,GB,CHI,WR,0,0,0,0,0,1,12,0,15,9,151,2
2025,16,HOU,LV,ALL,23,16,201,2,0,27,145,1,22,16,201,2
2025,16,HOU,LV,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,HOU,LV,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,HOU,LV,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,HOU,LV,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,HOU,LV,QB,23,16,201,2,0,0,0,0,0,0,0,0
2025,16,HOU,LV,RB,0,0,0,0,0,25,134,1,3,2,63,1
2025,16,HOU,LV,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,HOU,LV,TE,0,0,0,0,0,0,0,0,8,6,43,1
2025,16,HOU,LV,WR,0,0,0,0,0,2,11,0,11,8,95,0
2025,16,IND,SF,ALL,34,25,295,5,0,31,145,0,33,25,295,5
2025,16,IND,SF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,IND,SF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,IND,SF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,IND,SF,QB,34,25,295,5,0,5,8,0,0,0,0,0
2025,16,IND,SF,RB,0,0,0,0,0,26,137,0,9,6,29,2
2025,16,IND,SF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,IND,SF,TE,0,0,0,0,0,0,0,0,10,8,122,1
2025,16,IND,SF,WR,0,0,0,0,0,0,0,0,14,11,144,2
2025,16,JAX,DEN,ALL,47,28,352,1,0,17,101,1,46,28,352,1
2025,16,JAX,DEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,JAX,DEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,JAX,DEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,JAX,DEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,JAX,DEN,QB,47,28,352,1,0,4,11,0,0,0,0,0
2025,16,JAX,DEN,RB,0,0,0,0,0,12,87,1,8,5,73,0
2025,16,JAX,DEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,JAX,DEN,TE,0,0,0,0,0,0,0,0,8,4,50,0
2025,16,JAX,DEN,WR,0,0,0,0,0,1,3,0,30,19,229,1
2025,16,KC,TEN,ALL,28,21,228,2,0,40,164,1,27,21,228,2
2025,16,KC,TEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,KC,TEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,KC,TEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,KC,TEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,KC,TEN,QB,28,21,228,2,0,4,9,0,0,0,0,0
2025,16,KC,TEN,RB,0,0,0,0,0,36,155,1,5,5,53,0
2025,16,KC,TEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,KC,TEN,TE,0,0,0,0,0,0,0,0,11,8,53,1
2025,16,KC,TEN,WR,0,0,0,0,0,0,0,0,11,8,122,1
2025,16,LA,SEA,ALL,34,22,270,2,0,25,171,2,31,22,270,2
2025,16,LA,SEA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LA,SEA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LA,SEA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LA,SEA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LA,SEA,QB,34,22,270,2,0,3,7,0,0,0,0,0
2025,16,LA,SEA,RB,0,0,0,0,0,20,132,2,7,7,86,0
2025,16,LA,SEA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LA,SEA,TE,0,0,0,0,0,1,1,0,6,4,49,1
2025,16,LA,SEA,WR,0,0,0,0,0,1,31,0,18,11,135,1
2025,16,LAC,DAL,ALL,32,23,255,2,0,23,91,0,32,23,255,2
2025,16,LAC,DAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LAC,DAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LAC,DAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LAC,DAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LAC,DAL,QB,32,23,255,2,0,3,21,0,0,0,0,0
2025,16,LAC,DAL,RB,0,0,0,0,0,18,57,0,5,3,23,0
2025,16,LAC,DAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LAC,DAL,TE,0,0,0,0,0,0,0,0,4,3,19,0
2025,16,LAC,DAL,WR,0,0,0,0,0,2,13,0,23,17,213,2
2025,16,LV,HOU,ALL,35,23,187,1,0,26,83,0,34,23,187,1
2025,16,LV,HOU,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LV,HOU,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LV,HOU,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LV,HOU,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LV,HOU,QB,35,23,187,1,0,4,0,0,0,0,0,0
2025,16,LV,HOU,RB,0,0,0,0,0,22,83,0,7,7,28,0
2025,16,LV,HOU,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,LV,HOU,TE,0,0,0,0,0,0,0,0,8,7,42,1
2025,16,LV,HOU,WR,0,0,0,0,0,0,0,0,19,9,117,0
2025,16,MIA,CIN,ALL,33,26,313,4,0,26,105,2,31,26,313,4
2025,16,MIA,CIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIA,CIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIA,CIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIA,CIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIA,CIN,QB,33,26,313,4,0,2,6,0,0,0,0,0
2025,16,MIA,CIN,RB,0,0,0,0,0,23,98,2,7,6,59,2
2025,16,MIA,CIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIA,CIN,TE,0,0,0,0,0,0,0,0,8,7,71,1
2025,16,MIA,CIN,WR,0,0,0,0,0,1,1,0,16,13,183,1
2025,16,MIN,NYG,ALL,13,7,33,0,0,30,128,0,13,7,33,0
2025,16,MIN,NYG,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIN,NYG,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIN,NYG,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIN,NYG,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIN,NYG,QB,13,7,33,0,0,2,7,0,0,0,0,0
2025,16,MIN,NYG,RB,0,0,0,0,0,27,118,0,3,3,6,0
2025,16,MIN,NYG,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,MIN,NYG,TE,0,0,0,0,0,0,0,0,2,0,0,0
2025,16,MIN,NYG,WR,0,0,0,0,0,1,3,0,8,4,27,0
2025,16,NE,BAL,ALL,20,16,166,0,0,33,171,3,20,16,166,0
2025,16,NE,BAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NE,BAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NE,BAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NE,BAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NE,BAL,QB,20,16,166,0,0,4,9,0,0,0,0,0
2025,16,NE,BAL,RB,0,0,0,0,0,27,141,2,2,2,2,0
2025,16,NE,BAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NE,BAL,TE,0,0,0,0,0,1,3,0,4,3,39,0
2025,16,NE,BAL,WR,0,0,0,0,0,1,18,1,14,11,125,0
2025,16,NO,NYJ,ALL,35,22,188,0,0,20,64,0,34,22,188,0
2025,16,NO,NYJ,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NO,NYJ,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NO,NYJ,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NO,NYJ,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NO,NYJ,QB,35,22,188,0,0,1,2,0,0,0,0,0
2025,16,NO,NYJ,RB,0,0,0,0,0,19,62,0,7,6,61,0
2025,16,NO,NYJ,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NO,NYJ,TE,0,0,0,0,0,0,0,0,10,7,48,0
2025,16,NO,NYJ,WR,0,0,0,0,0,0,0,0,17,9,79,0
2025,16,NYG,MIN,ALL,23,16,160,0,0,31,114,1,23,16,160,0
2025,16,NYG,MIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYG,MIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYG,MIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYG,MIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYG,MIN,QB,23,16,160,0,0,5,17,1,0,0,0,0
2025,16,NYG,MIN,RB,0,0,0,0,0,26,97,0,5,4,22,0
2025,16,NYG,MIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYG,MIN,TE,0,0,0,0,0,0,0,0,4,3,21,0
2025,16,NYG,MIN,WR,0,0,0,0,0,0,0,0,14,9,117,0
2025,16,NYJ,NO,ALL,50,33,346,2,0,25,84,0,47,33,346,2
2025,16,NYJ,NO,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYJ,NO,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYJ,NO,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYJ,NO,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYJ,NO,QB,49,32,308,1,0,2,8,0,0,0,0,0
2025,16,NYJ,NO,RB,0,0,0,0,0,10,22,0,4,3,17,0
2025,16,NYJ,NO,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,NYJ,NO,TE,1,1,38,1,0,12,42,0,18,14,134,0
2025,16,NYJ,NO,WR,0,0,0,0,0,1,12,0,25,16,195,2
2025,16,PHI,WAS,ALL,23,12,138,0,0,26,90,2,20,12,138,0
2025,16,PHI,WAS,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PHI,WAS,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PHI,WAS,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PHI,WAS,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PHI,WAS,QB,23,12,138,0,0,2,-1,0,0,0,0,0
2025,16,PHI,WAS,RB,0,0,0,0,0,24,91,2,4,3,15,0
2025,16,PHI,WAS,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PHI,WAS,TE,0,0,0,0,0,0,0,0,3,1,5,0
2025,16,PHI,WAS,WR,0,0,0,0,0,0,0,0,13,8,118,0
2025,16,PIT,DET,ALL,54,34,364,3,0,12,15,0,52,34,364,3
2025,16,PIT,DET,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PIT,DET,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PIT,DET,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PIT,DET,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PIT,DET,QB,54,34,364,3,0,1,-1,0,0,0,0,0
2025,16,PIT,DET,RB,0,0,0,0,0,11,16,0,13,10,66,1
2025,16,PIT,DET,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,PIT,DET,TE,0,0,0,0,0,0,0,0,9,7,60,0
2025,16,PIT,DET,WR,0,0,0,0,0,0,0,0,30,17,238,2
2025,16,SEA,LA,ALL,49,29,457,3,0,39,124,1,48,29,457,3
2025,16,SEA,LA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SEA,LA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SEA,LA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SEA,LA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SEA,LA,OTHER,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SEA,LA,QB,49,29,457,3,0,2,6,0,0,0,0,0
2025,16,SEA,LA,RB,0,0,0,0,0,37,118,1,8,4,28,0
2025,16,SEA,LA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SEA,LA,TE,0,0,0,0,0,0,0,0,13,7,88,1
2025,16,SEA,LA,WR,0,0,0,0,0,0,0,0,27,18,341,2
2025,16,SF,IND,ALL,36,23,277,2,0,20,58,1,36,23,277,2
2025,16,SF,IND,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SF,IND,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SF,IND,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SF,IND,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SF,IND,QB,36,23,277,2,0,0,0,0,0,0,0,0
2025,16,SF,IND,RB,0,0,0,0,0,19,55,1,4,4,37,0
2025,16,SF,IND,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,16,SF,IND,TE,0,0,0,0,0,0,0,0,13,6,57,0
2025,16,SF,IND,WR,0,0,0,0,0,1,3,0,19,13,183,2
